357,121,519,121,519,155,357,155,YAM FRESH
162,164,713,164,713,205,162,205,NO.145G, JALAN RIMBUNAN RAYA 1,
229,210,628,210,628,251,229,251,LAMAN RIMBUNAN KEPONG,
269,254,589,254,589,294,269,294,52100 KUALA LUMPUR
249,298,608,298,608,337,249,337,TEL: (603) 6243 5520
269,344,610,344,610,382,269,382,GST ID=001817907200
24,511,465,511,465,592,24,592,INVOICE: 001-9823
19,591,464,591,464,635,19,635,DATE: 2016-07-31 13:49:10
722,545,860,545,860,594,722,594,DINE IN
16,680,358,680,358,724,16,724,Q02 OYSTER MEE SUA
44,725,76,725,76,764,44,764,:1
659,682,678,682,678,724,659,724,1
743,680,856,680,856,720,743,720,RM7.50
463,811,624,811,624,852,463,852,SUB-TOTAL
516,859,627,859,627,895,516,895,6% GST
429,972,625,972,625,1013,429,1013,GRAND TOTAL
747,812,858,812,858,853,747,853,RM7.50
744,859,856,859,856,897,744,897,RM0.45
669,946,856,946,856,1022,669,1022,RM7.95
550,1106,628,1106,628,1143,550,1143,CASH
514,1150,627,1150,627,1191,514,1191,CHANGE
726,1106,858,1106,858,1143,726,1143,RM10.05
746,1151,859,1151,859,1186,746,1186,RM2.10
341,1232,514,1232,514,1276,341,1276,THANK YOU.
249,1282,611,1282,611,1322,249,1322,PLEASE VISIT US AT:-
268,1327,612,1327,612,1366,268,1366,FACEBOOK:-YAM FRESH
21,1413,331,1413,331,1445,21,1445,001-2016-07-31 13:49:29
354,1416,425,1416,425,1445,354,1445,LIJIE
512,1414,675,1414,675,1446,512,1446,001-9823 [1]
