1702,1573,3036,1573,3036,1655,1702,1655,UNIHAKKA INTERNATIONAL SDN BHD
2136,1654,2610,1654,2610,1722,2136,1722,17 APR 2018 18:44
2226,1736,2522,1736,2522,1805,2226,1805,(867388-U)
1796,1818,2941,1818,2941,1895,1796,1895,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
1929,1904,2802,1904,2802,1975,1929,1975,TAMPOI,81200 JOHOR BAHRU,JOHOR
2180,1982,2548,1982,2548,2048,2180,2048,TAX INVOICE
1639,2057,2457,2057,2457,2123,1639,2123,INVOICE # : OR18041702170490
1636,2173,1749,2173,1749,2236,1636,2236,ITEM
2098,2180,2199,2180,2199,2252,2098,2252,QTY
2953,2186,3095,2186,3095,2252,2953,2252,TOTAL
1632,2271,2368,2271,2368,2337,1632,2337,SR I00100000001- CHICKEN
1636,2365,1784,2365,1784,2425,1636,2425,$2.70
2098,2372,2139,2372,2139,2432,2098,2432,2
2935,2372,3086,2372,3086,2441,2935,2441,$5.40
1632,2482,2412,2482,2412,2564,1632,2564,SR I00100000015- VEGETABLE
1629,2576,1780,2576,1780,2642,1629,2642,$1.10
2088,2585,2135,2585,2135,2642,2088,2642,2
2931,2589,3082,2589,3082,2655,2931,2655,$2.20
1632,2696,2544,2696,2544,2775,1632,2775,SR I00100000057-FRIED NOODLE (L)
1623,2790,1777,2790,1777,2859,1623,2859,$3.00
2092,2799,2130,2799,2130,2859,2092,2859,1
2928,2806,3082,2806,3082,2863,2928,2863,$3.00
2523,2944,3080,2944,3080,3013,2523,3013,TOTAL AMOUNT: $10.60
2620,3035,3079,3035,3079,3104,2620,3104,GST @6%: $0.60
2620,3114,3079,3114,3079,3180,2620,3180,NETT TOTAL: $10.60
1623,3221,2016,3221,2016,3293,1623,3293,PAYMENT MODE
2872,3237,3080,3237,3080,3294,2872,3294,AMOUNT
1617,3312,1796,3312,1796,3375,1617,3375,CASH
2887,3325,3069,3325,3069,3391,2887,3391,$10.60
1620,3394,1828,3394,1828,3473,1620,3473,CHANGE
2922,3410,3070,3410,3070,3467,2922,3467,$0.00
1610,3598,1953,3598,1953,3670,1610,3670,GST SUMMARY
2368,3605,2594,3605,2594,3671,2368,3671,AMOUNT($)
2925,3614,3073,3614,3073,3680,2925,3680,TAX($)
1614,3696,1960,3696,1960,3759,1614,3759,SR = GST @6%
2475,3705,2598,3705,2598,3755,2475,3755,10.00
2972,3708,3073,3708,3073,3755,2972,3755,0.60
1982,3818,2683,3818,2683,3884,1982,3884,GST REG #000656195584
1862,3897,2806,3897,2806,3979,1862,3979,BAR WANG RICE@PERMAS JAYA
2026,3985,2646,3985,2646,4054,2026,4054,(PRICE INCLUSIVE OF GST)
1982,4064,2680,4064,2680,4143,1982,4143,THANK YOU & COME AGAIN!
1900,4146,2759,4146,2759,4221,1900,4221,LIKE AND FOLLOW US ON FACEBOOK!
1951,4231,2711,4231,2711,4308,1951,4308,FACEBOOK.COM/BARWANGRICE
