51,250,818,250,818,296,51,296,HOME'S HARMONY @ 1 UTAMA SHOPPING CENTRE
55,303,756,303,756,350,55,350,MONSIEUR ( M ) SDN. BHD. ( 121889-W )
59,352,603,352,603,401,59,401,( GST REG. NO. 000992739328 )
53,406,455,406,455,454,53,454,LOT S319A, 2ND FLOOR,
53,457,692,457,692,500,53,500,1 UTAMA SHOPPING CENTRE - PHASE 2
54,508,490,508,490,551,54,551,PERSIARAN BANDAR UTAMA,
55,556,606,556,606,603,55,603,47800 PETALING JAYA. MALAYSIA
56,606,719,606,719,646,56,646,TEL. 03-7729 9662 FAX. 03-7726 8124
320,810,531,810,531,848,320,848,TAX INVOICE
57,909,812,909,812,947,57,947,12/06/2016-13:30:10-28-NORBAIZURA BT-101
57,955,135,955,135,998,57,998,-002
56,1011,438,1011,438,1053,56,1053,RECEIPT NO. : 138352
75,1110,737,1110,737,1151,75,1151,1) 400001-HH-STORG-BLUE-STD <ADMIN>
125,1160,744,1160,744,1198,125,1198,HH MILTON NYLON BASKET-HMT143188
112,1210,150,1210,150,1247,112,1247,1X
225,1212,453,1212,453,1254,225,1254,29.00-( 20%=
714,1212,811,1212,811,1250,714,1250,23.20
112,1312,131,1312,131,1347,112,1347,1
506,1310,585,1310,585,1349,506,1349,0.00
712,1311,810,1311,810,1349,712,1349,23.20
53,1358,281,1358,281,1405,53,1405,ROUNDING ADJ
731,1361,815,1361,815,1395,731,1395,0.00
49,1456,152,1456,152,1499,49,1499,TOTAL
297,1511,586,1511,586,1550,297,1550,GST 6% INCLUDED
375,1567,400,1567,400,1592,375,1592,-
505,1563,588,1563,588,1601,505,1601,CASH
260,1610,383,1610,383,1649,260,1649,CHANGE
54,1656,378,1656,378,1695,54,1695,MEMBER PURCHASE :
66,1708,534,1708,534,1748,66,1748,N15046033 - LEE MEI YEIN
715,1461,813,1461,813,1498,715,1498,23.20
728,1512,810,1512,810,1551,728,1551,1.31
714,1562,811,1562,811,1599,714,1599,50.20
711,1611,811,1611,811,1649,711,1649,27.00
316,1759,501,1759,501,1798,316,1798,THANK YOU
139,1809,719,1809,719,1852,139,1852,GOODS SOLD ARE NOT REFUNDABLE.
506,1211,642,1211,642,1254,506,1254,5.80) =
