168,175,692,175,692,246,168,246,POPULAR BOOK
126,254,784,254,784,333,126,333,CO. (M) SDN BHD
240,344,630,344,630,385,240,385,(CO. NO. 113825-W)
151,391,717,391,717,434,151,434,(GST REG NO. 001492992000)
58,445,813,445,813,482,58,482,NO 8, JALAN 7/118B, DESA TUN RAZAK
127,494,741,494,741,534,127,534,56000 KUALA LUMPUR, MALAYSIA
234,545,656,545,656,584,234,584,CHERAS LEISURE MALL
212,595,675,595,675,635,212,635,TEL : 03-91322435/437
35,695,346,695,346,733,35,733,23/12/17 15:53
413,698,855,698,855,738,413,738,SLIP NO.: 9050338975
31,749,148,749,148,781,31,781,AINAA
478,748,767,748,767,787,478,787,TRANS: 309782
78,847,719,847,719,883,78,883,MEMBER CARD NO: 2002008362249
148,898,610,898,610,931,148,931,CARD EXPIRY: 31/08/20
36,994,276,994,276,1031,36,1031,DESCRIPTION
655,1000,784,1000,784,1033,655,1033,AMOUNT
35,1091,475,1091,475,1130,35,1130,SHOE WHITE SW1101*2S
721,1099,854,1099,854,1131,721,1131,4.29 T
35,1142,495,1142,495,1180,35,1180,MR C. TAPE REF WH624R-
701,1149,853,1149,853,1180,701,1180,31.99 T
34,1194,451,1194,451,1231,34,1231,KIT KAT 2F (PM) 17G
724,1198,852,1198,852,1233,724,1233,1.35 T
36,1245,364,1245,364,1282,36,1282,OXFORD-COIN BOX
38,1296,498,1296,498,1330,38,1330,BTS RM10 VOUCHER ISSU
36,1395,478,1395,478,1433,36,1433,FC GRIP BP0.5 BLK PK
721,1398,853,1398,853,1434,721,1434,4.20 T
57,1447,388,1447,388,1482,57,1482,MEMBER DISCOUNT;
701,1449,811,1449,811,1484,701,1484,-0.42
35,1494,479,1494,479,1533,35,1533,FC GRIP BP0.5 BLU PK
721,1497,853,1497,853,1534,721,1534,4.20 T
57,1546,389,1546,389,1583,57,1583,MEMBER DISCOUNT;
700,1549,808,1549,808,1584,700,1584,-0.42
37,1646,477,1646,477,1684,37,1684,3M GLUESTICK 7GM 4'S
701,1647,853,1647,853,1684,701,1684,10.59 T
57,1696,458,1696,458,1733,57,1733,STAT-PROMO SPECIAL
702,1698,807,1698,807,1734,702,1734,-3.69
36,1793,455,1793,455,1831,36,1831,PU F/C B/L A4 450'S
701,1798,856,1798,856,1831,701,1831,16.99 T
57,1844,457,1844,457,1882,57,1882,STAT-PROMO SPECIAL
702,1849,811,1849,811,1882,702,1882,-2.99
35,1894,502,1894,502,1931,35,1931,PLUS STAPLER SET 010E
720,1894,854,1894,854,1931,720,1931,8.89 T
56,1945,458,1945,458,1982,56,1982,STAT-PROMO SPECIAL
699,1947,807,1947,807,1982,699,1982,-3.89
36,1994,478,1994,478,2030,36,2030,FC EXM. ERS 4S 187016
720,1997,856,1997,856,2031,720,2031,3.90 T
58,2045,456,2045,456,2080,58,2080,STAT-PROMO SPECIAL
699,2047,804,2047,804,2082,699,2082,-0.91
33,2142,583,2142,583,2181,33,2181,S4 SUPER S M AKT SPM [BK]
721,2145,854,2145,854,2182,721,2182,9.90 Z
55,2193,431,2193,431,2231,55,2231,REV-BTS PROMOTION
701,2196,806,2196,806,2234,701,2234,-1.49
36,2293,586,2293,586,2333,36,2333,SUCCESS SPM ADD MATHS [BK]
699,2298,855,2298,855,2332,699,2332,37.00 Z
58,2343,431,2343,431,2380,58,2380,REV-BTS PROMOTION
702,2347,806,2347,806,2382,702,2382,-7.40
33,2392,365,2392,365,2431,33,2431,SUCCESS SPM SCI
505,2392,584,2392,584,2433,505,2433,[BK]
701,2396,854,2396,854,2433,701,2433,35.70 Z
57,2442,430,2442,430,2481,57,2481,REV-BTS PROMOTION
702,2445,808,2445,808,2487,702,2487,-7.14
36,2543,499,2543,499,2582,36,2582,TOTAL RM INCL. OF GST
681,2547,808,2547,808,2584,681,2584,140.65
35,2593,258,2593,258,2630,35,2630,MASTERCARD
658,2596,809,2596,809,2633,658,2633,-140.65
37,2692,251,2692,251,2729,37,2729,ITEM COUNT
767,2694,808,2694,808,2730,767,2730,14
36,2744,277,2744,277,2778,36,2778,GST SUMMARY
323,2743,559,2743,559,2780,323,2780,AMOUNT (RM)
629,2743,803,2743,803,2780,629,2780,TAX (RM)
35,2789,168,2789,168,2826,35,2826,T @ 6%
456,2791,562,2791,562,2827,456,2827,69.90
722,2794,807,2794,807,2827,722,2827,4.18
36,2838,169,2838,169,2876,36,2876,Z @ 0%
457,2842,564,2842,564,2877,457,2877,66.57
722,2845,807,2845,807,2877,722,2877,0.00
37,2937,321,2937,321,2977,37,2977,TOTAL SAVINGS
678,2943,806,2943,806,2977,678,2977,-28.35
169,3040,700,3040,700,3076,169,3076,BE A POPULAR CARD MEMBER
145,3091,742,3091,742,3130,145,3130,AND ENJOY SPECIAL DISCOUNTS
122,3139,754,3139,754,3176,122,3176,THANK YOU. PLEASE COME AGAIN.
231,3191,632,3191,632,3226,231,3226,WWW.POPULAR.COM.MY
171,3237,698,3237,698,3273,171,3273,BUY CHINESE BOOKS ONLINE
171,3289,700,3289,700,3325,171,3325,WWW.POPULARONLINE.COM.MY
