131,152,445,152,445,179,131,179,UNIPHARM PHARMACY
176,182,394,182,394,206,176,206,B12, JALAN SS 15/4D
184,207,390,207,390,231,184,231,47500 SUBANG JAYA,
142,231,436,231,436,255,142,255,03-5635 1892 / 03-5611 6279
158,264,422,264,422,290,158,290,GST REG : 001123352576
199,306,377,306,377,331,199,331,TAX INVOICE
32,343,203,343,203,373,32,373,CB# : 212039
302,345,557,345,557,373,302,373,05/APR/2018 12:49 11 PM
38,381,254,381,254,410,38,410,CASHIER : MANAGER
39,414,83,414,83,440,39,440,QTY
98,412,234,412,234,436,98,436,CODE&DESC
350,411,435,411,435,439,350,439,@PRICE
484,414,544,414,544,436,484,436,TOTAL
51,450,67,450,67,472,51,472,2
97,449,185,449,185,472,97,472,347959
367,451,418,451,418,471,367,471,2.36
493,450,584,450,584,472,493,472,4.72 SR
98,478,431,478,431,499,98,499,DRESSING SETS 3 FORCEP
53,510,65,510,65,532,53,532,1
97,511,157,511,157,533,97,533,2266
354,510,418,510,418,531,354,531,18.77
483,511,583,511,583,531,483,531,18.77 SR
98,536,472,536,472,558,98,558,BURNSHIELD HYDROGEL 25ML
55,574,73,574,73,598,55,598,3
101,574,166,574,166,602,101,602,TYPE:
275,576,295,576,295,596,275,596,2
323,574,416,574,416,596,323,596,SUBTOTAL
477,574,542,574,542,596,477,596,23.49
40,607,136,607,136,629,40,629,GST 6%
40,638,194,638,194,664,40,664,ROUNDING ADJ
493,607,541,607,541,628,493,628,1.41
492,638,543,638,543,659,492,659,0.00
38,676,262,676,262,700,38,700,TOTAL INCLUSIVE GST
37,707,113,707,113,731,37,731,CASH
39,740,137,740,137,768,39,768,CHANGE:
477,675,541,675,541,697,477,697,24.90
513,708,542,708,542,731,513,731,00
517,741,543,741,543,761,517,761,10
39,779,210,779,210,804,39,804,GST SUMMARY
39,805,103,805,103,829,39,829,CODE
38,840,118,840,118,864,38,864,SR 6%
37,871,99,871,99,893,37,893,TOTAL
200,806,367,806,367,830,200,830,AMOUNT (MYR)
302,841,366,841,366,863,302,863,23.49
301,871,369,871,369,895,301,895,23.49
410,800,543,800,543,826,410,826,GST (MYR)
492,840,541,840,541,863,492,863,1.41
494,873,541,873,541,893,494,893,1.41
213,921,368,921,368,949,213,949,THANK YOU.
159,957,428,957,428,987,159,987,PLEASE COME AGAIN.
118,995,442,995,442,1023,118,1023,GOODS SOLD NON RETURNAB
