1465,1717,2799,1717,2799,1806,1465,1806,UNIHAKKA INTERNATIONAL SDN BHD
1894,1808,2380,1808,2380,1882,1894,1882,14 JUN 2018 18:27
1985,1888,2284,1888,2284,1968,1985,1968,(867388-U)
1561,1973,2708,1973,2708,2050,1561,2050,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
1693,2061,2567,2061,2567,2131,1693,2131,TAMPOI,81200 JOHOR BAHRU,JOHOR
1939,2137,2313,2137,2313,2204,1939,2204,TAX INVOICE
1404,2215,2224,2215,2224,2284,1404,2284,INVOICE # : OR18061402170457
1404,2337,1526,2337,1526,2392,1404,2392,ITEM
1863,2339,1965,2339,1965,2409,1863,2409,QTY
2719,2345,2865,2345,2865,2406,2719,2406,TOTAL
1401,2433,2106,2433,2106,2509,1401,2509,SR I00100000031- 3 VEGE
1395,2520,1608,2520,1608,2581,1395,2581,RM4.15
1401,2643,2366,2643,2366,2716,1401,2716,SR I00100000170- IMPORTED VEGGIES
1398,2731,1606,2731,1606,2792,1398,2792,RM1.50
1398,2860,2234,2860,2234,2936,1398,2936,SR I00100000009- SEAFOOD (M)
1389,2947,1602,2947,1602,3014,1389,3014,RM4.52
1867,2518,1900,2518,1900,2583,1867,2583,1
1863,2740,1895,2740,1895,2804,1863,2804,1
1854,2959,1895,2959,1895,3017,1854,3017,1
2652,2535,2854,2535,2854,2585,2652,2585,RM4.15
2646,2746,2851,2746,2851,2813,2646,2813,RM1.50
2644,2958,2853,2958,2853,3027,2644,3027,RM4.52
2231,3105,2845,3105,2845,3169,2231,3169,TOTAL AMOUNT: RM10.17
2327,3184,2847,3184,2847,3248,2327,3248,GST @0%: RM0.00
2331,3267,2856,3267,2856,3340,2331,3340,ROUNDING: -RM0.02
2325,3352,2844,3352,2844,3417,2325,3417,NETT TOTAL: RM10.15
1387,3454,1769,3454,1769,3523,1387,3523,PAYMENT MODE
2636,3472,2843,3472,2843,3531,2636,3531,AMOUNT
1388,3554,1551,3554,1551,3611,1388,3611,CASH
1387,3639,1590,3639,1590,3706,1387,3706,CHANGE
2600,3560,2844,3560,2844,3625,2600,3625,RM10.15
2628,3649,2827,3649,2827,3702,2628,3702,RM0.00
1377,3836,1719,3836,1719,3900,1377,3900,GST SUMMARY
2089,3854,2357,3854,2357,3903,2089,3903,AMOUNT(RM)
2644,3848,2835,3848,2835,3909,2644,3909,TAX(RM)
1371,3938,1741,3938,1741,3987,1371,3987,SR = GST @0%
2240,3941,2358,3941,2358,3994,2240,3994,10.17
2738,3954,2840,3954,2840,4003,2738,4003,0.00
1753,4059,2445,4059,2445,4125,1753,4125,GST REG #000656195584
1623,4140,2575,4140,2575,4219,1623,4219,BAR WANG RICE@PERMAS JAYA
1749,4211,2441,4211,2441,4292,1749,4292,THANK YOU & COME AGAIN!
1660,4305,2531,4305,2531,4373,1660,4373,LIKE AND FOLLOW US ON FACEBOOK!
1716,4383,2470,4383,2470,4468,1716,4468,FACEBOOK.COM/BARWANGRICE
