256,271,587,271,587,314,256,314,RESTORAN WAN SHE
319,324,541,324,541,362,319,362,002043319-W
158,374,711,374,711,415,158,415,NO. 2, JALAN TEMENGGUNG 19/9,
116,422,768,422,768,465,116,465,SEKSYEN 9, BANDAR MAHKOTA CHERAS,
216,474,653,474,653,513,216,513,43200 CHERAS, SELANGOR
197,520,677,520,677,563,197,563,GST REG NO: 001335787520
198,619,636,619,636,666,198,666,TAX INVOICE
757,1711,836,1711,836,1752,757,1752,9.31
41,721,339,721,339,764,41,764,INV NO.: 784997
398,723,699,723,699,761,398,761,CASHIER: NICOLE
37,772,119,772,119,809,37,809,DATE
184,773,602,773,602,811,184,811,: 29-09-2017 22:19:53
36,872,257,872,257,910,36,910,DESCRIPTION
337,871,398,871,398,913,337,913,QTY
478,871,618,871,618,913,478,913,U.PRICE
659,867,839,867,839,909,659,909,TOTAL TAX
35,968,211,968,211,1011,35,1011,TIGER (B)
318,1020,380,1020,380,1058,318,1058,6 X
482,1020,577,1020,577,1057,482,1057,12.00
660,1019,761,1019,761,1058,660,1058,72.00
797,1019,842,1019,842,1062,797,1062,SR
36,1071,578,1071,578,1110,36,1110,GUINESS STOUT (B) PROMOTION
318,1121,378,1121,378,1158,318,1158,6 X
480,1120,579,1120,579,1158,480,1158,15.40
659,1121,759,1121,759,1158,659,1158,92.40
798,1122,840,1122,840,1157,798,1157,SR
37,1216,302,1216,302,1255,37,1255,TOTAL QTY: 12
37,1266,474,1266,474,1308,37,1308,TOTAL (EXCLUDING GST):
720,1268,839,1268,839,1304,720,1304,155.09
38,1316,374,1316,374,1357,38,1357,GST PAYABLE (6%):
759,1317,835,1317,835,1354,759,1354,9.31
39,1366,532,1366,532,1407,39,1407,TOTAL (INCLUSIVE OF GST):
722,1367,839,1367,839,1404,722,1404,164.40
43,1414,264,1414,264,1455,43,1455,TOTAL :
607,1417,837,1417,837,1454,607,1454,164.40
38,1515,152,1515,152,1553,38,1553,CASH :
719,1515,841,1515,841,1552,719,1552,164.40
35,1663,259,1663,259,1705,35,1705,GST SUMMARY
437,1664,630,1664,630,1701,437,1701,AMOUNT(RM)
700,1662,832,1662,832,1701,700,1701,TAX(RM)
37,1712,81,1712,81,1750,37,1750,SR
243,1710,351,1710,351,1752,243,1752,(@ 6%)
520,1711,637,1711,637,1750,520,1750,155.09
