236,335,663,335,663,378,236,378,MR. D.I.Y. (M) SDN BHD
294,387,583,387,583,424,294,424,CO-REG:860671-D
128,436,749,436,749,480,128,480,LOT 1851-A & 1851-B, JALAN KPB 6,
146,486,730,486,730,529,146,529,KAWASAN PERINDUSTRIAN BALAKONG,
162,538,734,538,734,578,162,578,43300 SERI KEMBANGAN, SELANGOR
206,589,673,589,673,632,206,632,(GST ID NO :000306020352)
298,638,588,638,588,681,298,681,(SELAYANG MALL)
315,687,566,687,566,726,315,726,-TAX INVOICE-
73,786,658,786,658,832,73,832,WALL PENDULUM CLOCK HM5 WPC 14P
71,841,340,841,340,879,71,879,IG41-51/2 - 10
72,893,208,893,208,928,72,928,9100601
76,937,624,937,624,983,76,983,TOILET PAPER HOLDER BWJ-2503#
71,992,356,992,356,1032,71,1032,UJ41/2/3/4 - 24
72,1043,321,1043,321,1082,72,1082,6946208425037
70,1091,492,1091,492,1130,70,1130,BAG JR-SCXL 45*37*14CM
71,1143,342,1143,342,1181,71,1181,UK41/3 - 6/120
72,1194,208,1194,208,1229,72,1229,9033806
71,1244,379,1244,379,1283,71,1283,MAGIC SEALER 6PC
71,1293,322,1293,322,1332,71,1332,VA22 - 12/144
73,1343,321,1343,321,1381,73,1381,9555797770007
72,1445,287,1445,287,1486,72,1486,ITEM(S) : 4
785,790,828,790,828,828,785,828,*S
484,890,658,890,658,930,484,930,2 X 32.00
785,943,829,943,829,982,785,982,*S
485,1042,659,1042,659,1080,485,1080,1 X 17.50
786,1093,829,1093,829,1132,786,1132,*S
483,1193,547,1193,547,1232,483,1232,1 X
787,1243,827,1243,827,1280,787,1280,*S
485,1342,546,1342,546,1383,485,1383,1 X
634,1446,829,1446,829,1493,634,1493,QTY(S) : 5
72,1546,417,1546,417,1584,72,1584,TOTAL INCL. GST@6%
70,1595,135,1595,135,1633,70,1633,EDC
72,1643,508,1643,508,1690,72,1690,XXXXXXXXXXXX1308 (VISA)
72,1696,323,1696,323,1737,72,1737,CHIEW YON LOY
71,1793,543,1793,543,1836,71,1836,GST @6% INCLUDED IN TOTAL
674,1548,830,1548,830,1583,674,1583,RM 96.90
670,1595,828,1595,828,1634,670,1634,RM 96.90
633,1796,771,1796,771,1834,633,1834,RM 5.48
72,1892,526,1892,526,1931,72,1931,18-04-16 15:02 SH01 ZJ08
73,1944,531,1944,531,1982,73,1982,OPERATOR SLC - MAGESWARY
184,2044,696,2044,696,2083,184,2083,EXCHANGE ARE ALLOWED WITHIN
263,2094,619,2094,619,2135,263,2135,3 DAY WITH RECEIPT.
221,2144,672,2144,672,2184,221,2184,STRICTLY NO CASH REFUND.
691,893,790,893,790,930,691,930,64.00
691,1042,788,1042,788,1081,691,1081,17.50
577,1194,660,1194,660,1230,577,1230,7.50
708,1194,789,1194,789,1232,708,1232,7.50
577,1343,659,1343,659,1379,577,1379,7.90
711,1345,791,1345,791,1384,711,1384,7.90
579,1897,824,1897,824,1934,579,1934,T2 R000596811
