1452,1369,2794,1369,2794,1455,1452,1455,UNIHAKKA INTERNATIONAL SDN BHD
1853,1454,2413,1454,2413,1525,1853,1525,21 MAY 2018 18:26
1972,1545,2284,1545,2284,1609,1972,1609,(867388-U)
1584,1616,2717,1616,2717,1696,1584,1696,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
1685,1710,2560,1710,2560,1786,1685,1786,TAMPOI,81200 JOHOR BAHRU,JOHOR
1920,1774,2330,1774,2330,1849,1920,1849,TAX INVOICE
1399,1866,2226,1866,2226,1934,1399,1934,INVOICE # : OR18052102170378
1403,1989,1524,1989,1524,2053,1403,2053,ITEM
1408,2083,2115,2083,2115,2147,1408,2147,SR I00100000060- 4 VEGE
1408,2177,1555,2177,1555,2236,1408,2236,$5.50
1412,2284,2051,2284,2051,2363,1412,2363,SR I00100000006- PORK
1410,2383,1559,2383,1559,2456,1410,2456,$2.70
2335,2519,2871,2519,2871,2583,2335,2583,TOTAL AMOUNT: $8.20
2408,2603,2877,2603,2877,2679,2408,2679,GST @6%: $0.46
2443,2687,2864,2687,2864,2751,2443,2751,NETT TOTAL: $8.20
1452,2819,1807,2819,1807,2888,1452,2888,PAYMENT MODE
1411,2914,1587,2914,1587,2974,1411,2974,CASH
1411,2990,1629,2990,1629,3070,1411,3070,CHANGE
1411,3194,1755,3194,1755,3258,1411,3258,GST SUMMARY
1419,3288,1763,3288,1763,3352,1419,3352,SR = GST @6%
1797,3396,2491,3396,2491,3472,1797,3472,GST REG #000656195584
1671,3480,2619,3480,2619,3553,1671,3553,BAR WANG RICE@PERMAS JAYA
1825,3560,2459,3560,2459,3642,1825,3642,(PRICE INCLUSIVE OF GST)
1786,3649,2498,3649,2498,3720,1786,3720,THANK YOU & COME AGAIN!
1712,3725,2566,3725,2566,3802,1712,3802,LIKE AND FOLLOW US ON FACEBOOK!
1759,3814,2519,3814,2519,3900,1759,3900,FACEBOOK.COM/BARWANGRICE
1868,1985,1973,1985,1973,2060,1868,2060,QTY
2724,1967,2870,1967,2870,2038,2724,2038,TOTAL
1871,2170,1910,2170,1910,2236,1871,2236,1
2706,2148,2864,2148,2864,2215,2706,2215,$5.50
1875,2390,1907,2390,1907,2454,1875,2454,1
2713,2368,2864,2368,2864,2437,2713,2437,$2.70
2654,2798,2871,2798,2871,2862,2654,2862,AMOUNT
2720,2890,2873,2890,2873,2952,2720,2952,$8.20
2716,2976,2867,2976,2867,3040,2716,3040,$0.00
2164,3190,2393,3190,2393,3250,2164,3250,AMOUNT($)
2729,3180,2876,3180,2876,3244,2729,3244,TAX($)
2296,3281,2404,3281,2404,3338,2296,3338,7.74
2771,3270,2874,3270,2874,3327,2771,3327,0.46
