50,136,521,136,521,170,50,170,SANYU STATIONERY SHOP
52,183,510,183,510,205,52,205,NO. 31G&33G, JALAN SETIA INDAH X ,U13/X
49,206,248,206,248,226,49,226,40170 SETIA ALAM
51,233,438,233,438,257,51,257,MOBILE /WHATSAPPS : +6012-918 7937
48,265,268,265,268,286,48,286,TEL: +603-3362 4137
49,291,327,291,327,315,49,315,GST ID NO: 001531760640
414,304,600,304,600,332,414,332,TAX INVOICE
41,323,144,323,144,344,41,344,OWNED BY :
40,346,380,346,380,370,40,370,SANYU SUPPLY SDN BHD (1135772-K)
43,399,306,399,306,422,43,422,CASH SALES COUNTER
54,461,199,461,199,481,54,481,1. 2000-0054
87,519,199,519,199,541,87,541,1 X 3.0000
275,463,573,463,573,483,275,483,SIMILI PAPER A4 - 100GSM -
277,487,418,487,418,510,277,510,PACK OF 25'S
485,521,532,521,532,544,485,544,3.00
559,519,585,519,585,545,559,545,SR
33,555,347,555,347,578,33,578,TOTAL SALES INCLUSIVE GST @6%
245,588,337,588,337,610,245,610,DISCOUNT
243,629,300,629,300,650,243,650,TOTAL
245,660,353,660,353,686,245,686,ROUND ADJ
246,702,351,702,351,726,246,726,FINAL TOTAL
245,759,303,759,303,781,245,781,CASH
245,791,334,791,334,811,245,811,CHANGE
484,561,533,561,533,579,484,579,3.00
484,592,531,592,531,611,484,611,0.00
485,634,534,634,534,655,485,655,3.00
486,665,536,665,536,685,486,685,0.00
486,706,535,706,535,728,486,728,3.00
485,763,534,763,534,784,485,784,5.00
485,795,536,795,536,814,485,814,2.00
33,832,178,832,178,856,33,856,GST SUMMARY
260,833,392,833,392,857,260,857,AMOUNT(RM)
483,834,572,834,572,858,483,858,TAX(RM)
33,861,134,861,134,888,33,888,SR @ 6%
344,861,390,861,390,887,344,887,2.83
525,865,572,865,572,886,525,886,0.17
32,941,294,941,294,964,32,964,INV NO: CS-SA-0119537
324,944,526,944,526,967,324,967,DATE : 24/10/2017
72,1086,573,1086,573,1109,72,1109,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE
116,1137,527,1137,527,1161,116,1161,THANK YOU FOR YOUR PATRONAGE
199,1166,451,1166,451,1192,199,1192,PLEASE COME AGAIN.
121,1221,525,1221,525,1246,121,1246,TERIMA KASIH SILA DATANG LAGI
72,1273,575,1273,575,1301,72,1301,** PLEASE KEEP THIS RECEIPT FOR PROVE OF
55,1306,591,1306,591,1332,55,1332,PURCHASE DATE FOR I.T PRODUCT WARRANTY
250,1338,397,1338,397,1362,250,1362,PURPOSE **
93,1388,556,1388,556,1415,93,1415,FOLLOW US IN FACEBOOK : SANYU.STATIONERY
