131,184,826,184,826,232,131,232,PASARAYA BORONG PINTAR
359,247,591,247,591,293,359,293,SDN BHD
320,302,653,302,653,349,320,349,BR NO.: (124525-H)
122,348,827,348,827,387,122,387,NO 19-G& 19-1&19-2 JALAN TASIK UTAMA 4,
251,389,701,389,701,423,251,423,MEDAN NIAGA TASIK DAMAI
367,444,583,444,583,482,367,482,016-5498845,
401,499,554,499,554,533,401,533,GST NO.:
282,581,673,581,673,619,282,619,14/03/2018 4:06:34PM
268,636,687,636,687,695,268,695,TAX INVOICE
90,706,496,706,496,750,90,750,TRN: CR0008955
94,776,330,776,330,816,94,816,COUNTER 3
626,782,861,782,861,822,626,822,CASHIER: 1
91,860,264,860,264,897,91,897,QTY UOM
355,864,864,864,864,896,355,896,UNIT AMT EXC. AMT INC. GST
352,906,441,906,441,938,352,938,PRICE
544,903,602,903,602,941,544,941,TAX
706,908,864,908,864,943,706,943,TAX CODE
88,967,344,967,344,1007,88,1007,GB CR-CORN
106,1018,122,1018,122,1048,106,1048,1
171,1018,280,1018,280,1052,171,1052,WALK
362,1021,441,1021,441,1051,362,1051,0.90
524,1019,603,1019,603,1053,524,1053,0.90
688,1019,765,1019,765,1054,688,1054,0.90
790,1021,861,1021,861,1057,790,1057,ZRL
91,1103,373,1103,373,1150,91,1150,*TOTAL QTY: 1.00
775,1109,861,1109,861,1146,775,1146,0.90
91,1171,539,1171,539,1212,91,1212,TOTAL INCLUDES GST 0%
772,1173,862,1173,862,1212,772,1212,0.90
86,1230,472,1230,472,1277,86,1277,CUSTOMER'S PAYMENT
93,1296,192,1296,192,1333,93,1333,CASH
89,1350,239,1350,239,1396,89,1396,CHANGE
773,1296,861,1296,861,1337,773,1337,5.00
777,1357,863,1357,863,1393,777,1393,4.10
88,1420,345,1420,345,1463,88,1463,GST SUMMARY
419,1421,655,1421,655,1468,419,1468,AMOUNT (RM)
696,1424,853,1424,853,1468,696,1468,TAX (RM)
89,1481,250,1481,250,1515,89,1515,ZRL = 0 %
581,1485,654,1485,654,1520,581,1520,0.90
782,1488,852,1488,852,1518,782,1518,0.00
194,1539,765,1539,765,1580,194,1580,*GOODS SOLD ARE NOT RETURNABLE
118,1589,838,1589,838,1633,118,1633,THANK YOU FOR SHOPPING AT PASARAYA
204,1636,748,1636,748,1675,204,1675,BORONG PINTAR SDN BHD
