28,66,586,66,586,91,28,91,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
169,91,438,91,438,114,169,114,LOT 3, JALAN PELABUR 23/1,
155,115,450,115,450,138,155,138,40300 SHAH ALAM, SELANGOR.
115,139,298,139,298,161,115,161,TEL: 03- 55423228
312,138,498,138,498,159,312,159,FAX:03- 55423213
187,161,426,161,426,182,187,182,GST ID: 000381399040
129,203,481,203,481,238,129,238,TAX INVOICE / ADJUSTMENT NOTE
240,260,505,260,505,294,240,294,CASH INV NO.: 7831F712
24,302,110,302,110,323,24,323,VE0514
314,303,513,303,513,323,314,323,DATE: 31/08/2017
19,332,372,332,372,368,19,368,MAKASSAR FRESH MARKET SDN BHD
21,372,308,372,308,397,21,397,GROUND FLOOR, NO. 4 & 6,
25,398,202,398,202,418,25,418,JALAN SS 15/4B,
22,420,345,420,345,440,22,440,47500 SUBANG JAYA, SELANGOR
23,440,269,440,269,462,23,462,VE05: RIDZUAN (11900)
249,463,411,463,411,485,249,485,DD: 31/08/2017
432,460,489,460,489,483,432,483,12:17
21,495,154,495,154,514,21,514,DESCRIPTION
170,493,211,493,211,511,170,511,U.P
220,493,256,493,256,513,220,513,ISS
269,493,305,493,305,511,269,511,EXC
326,493,340,493,340,511,326,511,D
352,492,399,492,399,511,352,511,SALE
420,492,504,492,504,513,420,513,AMT(RM)
19,531,139,531,139,551,19,551,O.C. WHITE
161,530,210,530,210,551,161,551,2.13
243,531,258,531,258,549,243,549,0
293,530,304,530,304,549,293,549,2
327,532,340,532,340,549,327,549,0
375,531,398,531,398,547,375,547,-2
448,528,509,528,509,548,448,548,-4.26
19,555,128,555,128,574,19,574,WHOLEMEAL
161,554,212,554,212,574,161,574,2.78
243,556,259,556,259,573,243,573,0
290,554,305,554,305,572,290,572,3
326,554,340,554,340,572,326,572,0
373,554,399,554,399,573,373,573,-3
445,553,507,553,507,571,445,571,-8.34
180,584,399,584,399,625,180,625,TOTAL 0% SUPPLIES:
431,582,505,582,505,619,431,619,-12.60
19,637,109,637,109,657,19,657,CR-CORN
161,636,211,636,211,655,161,655,0.72
234,637,259,637,259,655,234,655,15
293,636,304,636,304,654,293,654,7
326,636,342,636,342,654,326,654,0
386,635,399,635,399,654,386,654,8
456,634,508,634,508,654,456,654,5.76
19,662,142,662,142,680,19,680,BUN-SBILIS
161,660,215,660,215,681,161,681,0.84
246,662,258,662,258,678,246,678,9
291,660,307,660,307,679,291,679,0
327,660,342,660,342,678,327,678,0
388,659,401,659,401,677,388,677,9
458,657,507,657,507,678,458,678,7.56
44,690,400,690,400,732,44,732,TOTAL 6% SUPPLIES (EXCL. GST):
447,687,508,687,508,726,447,726,13.32
350,737,400,737,400,772,350,772,GST:
455,737,511,737,511,770,455,770,0.80
57,785,402,785,402,832,57,832,TOTAL 6% SUPPLIES (INC. GST):
446,784,507,784,507,823,446,823,14.12
185,833,399,833,399,877,185,877,TOTAL 0% SUPPLIES:
432,835,509,835,509,870,432,870,-12.60
233,886,399,886,399,928,233,928,TOTAL PAYABLE:
459,886,512,886,512,920,459,920,1.52
27,951,120,951,120,970,27,970,E.&.0.E.
29,972,560,972,560,995,29,995,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
28,995,491,995,491,1020,28,1020,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
27,1019,561,1019,561,1045,27,1045,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
30,1045,469,1045,469,1069,30,1069,INPUT TAX CLAIMS, ON THE BASIC OF THE
29,1069,491,1069,491,1094,29,1094,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
28,1094,210,1094,210,1116,28,1116,ADJUSTMENT NOTE
194,1117,435,1117,435,1139,194,1139,CUSTOMER'S COPY
