57,164,400,164,400,198,57,198,YONG CEN ENTERPRISE
57,195,421,195,421,231,57,231,9, JALAN SUBANG JASA 3,
58,231,493,231,493,265,58,265,40150 SHAH ALAM, SELANGOR.
55,260,299,260,299,294,55,294,TEL: 012-9719498
58,295,373,295,373,328,58,328,GST NO: 001147981824
58,359,138,359,138,388,58,388,CASH
57,424,635,424,635,457,57,457,RECEIPT #: CS00636502 DATE: 21/05/2017
57,456,287,456,287,488,57,488,SALESPERSON :
362,462,565,462,565,492,362,492,TIME: 07:50:00
58,490,215,490,215,521,58,521,COUNTER :
57,554,127,554,127,583,57,583,ITEM
248,559,307,559,307,587,248,587,QTY
351,561,399,561,399,585,351,585,U/P
421,561,548,561,548,589,421,589,AMOUNT
57,587,262,587,262,618,57,618,9555211100434
57,656,265,656,265,684,57,684,9555223500307
307,590,355,590,355,620,307,620,100
308,657,322,657,322,684,308,684,1
387,591,444,591,444,621,387,621,0.55
369,658,442,658,442,686,369,686,50.00
475,591,553,591,553,621,475,621,55.00
472,658,548,658,548,686,472,686,50.00
57,619,598,619,598,651,57,651,ZRL:IKAN BILIS PEK BOOT PUTIH 100G
61,687,628,687,628,725,61,725,SR:FEI YAN BRAND YOUNG CORN 425G(5
57,750,302,750,302,783,57,783,TOTAL QUANTITY
379,752,427,752,427,782,379,782,101
58,817,217,817,217,845,58,845,SUB-TOTAL
57,848,127,848,127,876,57,876,DISC
57,882,115,882,115,909,57,909,GST
57,915,112,915,112,943,57,943,TAX
59,948,214,948,214,976,59,976,ROUNDING
57,982,150,982,150,1009,57,1009,TOTAL
55,1013,135,1013,135,1042,55,1042,CASH
58,1048,182,1048,182,1079,58,1079,CHANGE
253,818,339,818,339,848,253,848,105.00
220,850,282,850,282,878,220,878,0.00
223,884,279,884,279,912,223,912,3.00
216,918,273,918,273,945,216,945,0.00
273,950,334,950,334,980,273,980,0.00
219,983,305,983,305,1012,219,1012,108.00
217,1015,302,1015,302,1044,217,1044,108.00
258,1050,315,1050,315,1079,258,1079,0.00
57,1112,594,1112,594,1150,57,1150,GOODS SOLD ARE NOT RETURNABLE,
56,1146,233,1146,233,1177,56,1177,THANK YOU.
