136,183,826,183,826,235,136,235,PASARAYA BORONG PINTAR
362,248,595,248,595,294,362,294,SDN BHD
320,307,655,307,655,351,320,351,BR NO.: (124525-H)
124,351,829,351,829,391,124,391,NO 19-G& 19-1& 19-2 JALAN TASIK UTAMA 4,
252,389,705,389,705,427,252,427,MEDAN NIAGA TASIK DAMAI
370,444,585,444,585,482,370,482,016-5498845,
401,501,559,501,559,539,401,539,GST NO.:
285,585,673,585,673,621,285,621,14/02/2018 5:37:44PM
272,639,693,639,693,695,272,695,TAX INVOICE
92,711,494,711,494,753,92,753,TRN: CR0005140
96,781,334,781,334,821,96,821,COUNTER 4
629,786,862,786,862,823,629,823,CASHIER: 2
95,862,267,862,267,898,95,898,QTY UOM
355,863,766,863,766,900,355,900,UNIT AMT EXC. AMT INC.
119,1591,840,1591,840,1635,119,1635,THANK YOU FOR SHOPPING AT PASARAYA
209,1641,750,1641,750,1681,209,1681,BORONG PINTAR SDN BHD
789,867,867,867,867,899,789,899,GST
357,906,440,906,440,940,357,940,PRICE
548,909,603,909,603,944,548,944,TAX
710,909,860,909,860,945,710,945,TAX CODE
95,973,501,973,501,1011,95,1011,100PLUS LIME 325ML
108,1020,126,1020,126,1055,108,1055,1
173,1023,284,1023,284,1055,173,1055,WALK
369,1023,441,1023,441,1056,369,1056,1.45
530,1024,603,1024,603,1055,530,1055,1.45
694,1023,770,1023,770,1059,694,1059,1.45
789,1023,862,1023,862,1058,789,1058,ZRL
90,1108,375,1108,375,1156,90,1156,*TOTAL QTY: 1.00
783,1112,862,1112,862,1150,783,1150,1.45
89,1174,544,1174,544,1219,89,1219,TOTAL INCLUDES GST 0%
780,1180,867,1180,867,1215,780,1215,1.45
92,1237,470,1237,470,1281,92,1281,CUSTOMER'S PAYMENT
93,1297,189,1297,189,1335,93,1335,CASH
759,1304,864,1304,864,1337,759,1337,10.00
91,1358,238,1358,238,1399,91,1399,CHANGE
780,1362,863,1362,863,1394,780,1394,8.55
90,1425,343,1425,343,1469,90,1469,GST SUMMARY
426,1425,653,1425,653,1466,426,1466,AMOUNT (RM)
703,1425,853,1425,853,1467,703,1467,TAX (RM)
95,1485,251,1485,251,1522,95,1522,ZRL = 0%
589,1490,654,1490,654,1519,589,1519,1.45
785,1490,854,1490,854,1523,785,1523,0.00
194,1544,771,1544,771,1585,194,1585,*GOODS SOLD ARE NOT RETURNABLE
