215,231,530,231,530,268,215,268,RESTORAN WAN SHENG
269,278,463,278,463,311,269,311,002043319-W
135,318,602,318,602,354,135,354,NO.2, JALAN TEMENGGUNG 19/9,
100,361,652,361,652,395,100,395,SEKSYEN 9, BANDAR MAHKOTA CHERAS,
186,402,559,402,559,438,186,438,43200 CHERAS, SELANGOR
164,441,581,441,581,478,164,478,GST REG NO: 001335787520
172,526,543,526,543,567,172,567,TAX INVOICE
37,628,307,628,307,665,37,665,INV NO.: 1134279
339,630,609,630,609,666,339,666,CASHIER: THANDAR
32,676,105,676,105,711,32,711,DATE
153,673,510,673,510,710,153,710,: 10-05-2018 16:01:18
37,764,227,764,227,799,37,799,DESCRIPTION
284,759,345,759,345,798,284,798,QTY
403,763,526,763,526,800,403,800,U.PRICE
557,755,643,755,643,800,557,800,TOTAL
661,761,712,761,712,800,661,800,TAX
38,843,150,843,150,880,38,880,TEH (B)
269,886,327,886,327,921,269,921,2 X
417,884,495,884,495,921,417,921,2.20
572,889,649,889,649,922,572,922,4.40
676,887,713,887,713,922,676,922,SR
35,928,164,928,164,965,35,965,CHAM (B)
271,973,325,973,325,1007,271,1007,1 X
421,972,493,972,493,1008,421,1008,2.20
575,975,645,975,645,1007,575,1007,2.20
674,973,717,973,717,1010,674,1010,SR
35,1014,188,1014,188,1053,35,1053,TAKE AWAY
270,1060,328,1060,328,1091,270,1091,3 X
423,1059,493,1059,493,1092,423,1092,0.20
574,1059,645,1059,645,1091,574,1091,0.60
675,1060,713,1060,713,1093,675,1093,SR
37,1142,239,1142,239,1177,37,1177,TOTAL QTY: 6
37,1183,405,1183,405,1218,37,1218,TOTAL (EXCLUDING GST):
644,1184,709,1184,709,1218,644,1218,6.81
34,1224,319,1224,319,1259,34,1259,GST PAYABLE (6%):
641,1226,711,1226,711,1258,641,1258,0.39
34,1265,455,1265,455,1301,34,1301,TOTAL (INCLUSIVE OF GST):
640,1264,712,1264,712,1303,640,1303,7.20
37,1305,227,1305,227,1341,37,1341,TOTAL :
576,1308,711,1308,711,1343,576,1343,7.20
33,1390,132,1390,132,1423,33,1423,CASH :
640,1394,712,1394,712,1426,640,1426,7.20
33,1515,221,1515,221,1554,33,1554,GST SUMMARY
369,1517,536,1517,536,1554,369,1554,AMOUNT(RM)
589,1517,704,1517,704,1554,589,1554,TAX(RM)
34,1558,71,1558,71,1592,34,1592,SR
208,1558,298,1558,298,1593,208,1593,(@ 6%)
471,1559,542,1559,542,1592,471,1592,6.81
640,1561,711,1561,711,1591,640,1591,0.39
