1530,1608,2868,1608,2868,1678,1530,1678,UNIHAKKA INTERNATIONAL SDN BHD
1964,1689,2443,1689,2443,1746,1964,1746,13 JUN 2018 18:28
2053,1775,2354,1775,2354,1848,2053,1848,(867388-U)
1632,1856,2776,1856,2776,1923,1632,1923,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
1766,1942,2637,1942,2637,2006,1766,2006,TAMPOI,81200 JOHOR BAHRU,JOHOR
2014,2018,2385,2018,2385,2084,2014,2084,TAX INVOICE
1468,2099,2291,2099,2291,2157,1468,2157,INVOICE #: OR18061302170319
1468,2224,1596,2224,1596,2273,1468,2273,ITEM
1942,2219,2044,2219,2044,2289,1942,2289,QTY
2795,2208,2932,2208,2932,2272,2795,2272,TOTAL
1474,2307,2179,2307,2179,2377,1474,2377,SR I00100000030- 2 VEGE
1471,2404,1679,2404,1679,2462,1471,2462,RM3.11
1477,2523,2316,2523,2316,2579,1477,2579,SR I00100000114-ADD CHICKEN
1478,2613,1688,2613,1688,2676,1478,2676,RM3.49
1477,2737,2442,2737,2442,2810,1477,2810,SR I00100000170-IMPORTED VEGGIES
1472,2828,1687,2828,1687,2895,1472,2895,RM1.50
1477,2956,2471,2956,2471,3029,1477,3029,SR I00100000149- ADD VEGETABLE (X)
1474,3050,1682,3050,1682,3108,1474,3108,RM0.75
1942,2408,1973,2408,1973,2453,1942,2453,1
1942,2618,1973,2618,1973,2667,1942,2667,1
1939,2827,1974,2827,1974,2885,1939,2885,1
1942,3043,1973,3043,1973,3101,1942,3101,1
2713,2401,2926,2401,2926,2454,2713,2454,RM3.11
2725,2614,2933,2614,2933,2672,2725,2672,RM3.49
2718,2824,2931,2824,2931,2887,2718,2887,RM1.50
2722,3043,2923,3043,2923,3101,2722,3101,RM0.75
2351,3184,2930,3184,2930,3251,2351,3251,TOTAL AMOUNT: RM8.85
2406,3266,2932,3266,2932,3339,2406,3339,GST @0%: RM0.00
2439,3354,2930,3354,2930,3415,2439,3415,NETT TOTAL: RM8.85
1471,3474,1866,3474,1866,3544,1471,3544,PAYMENT MODE
1474,3567,1644,3567,1644,3628,1474,3628,CASH
1477,3656,1687,3656,1687,3728,1477,3728,CHANGE
2719,3474,2935,3474,2935,3527,2719,3527,AMOUNT
2716,3564,2924,3564,2924,3622,2716,3622,RM8.85
2716,3646,2921,3646,2921,3710,2716,3710,RM0.00
1471,3854,1810,3854,1810,3915,1471,3915,GST SUMMARY
1465,3947,1813,3947,1813,4005,1465,4005,SR = GST @0%
2173,3851,2454,3851,2454,3912,2173,3912,AMOUNT(RM)
2349,3951,2461,3951,2461,3991,2349,3991,8.85
2731,3845,2921,3845,2921,3909,2731,3909,TAX(RM)
2830,3947,2926,3947,2926,3991,2830,3991,0.00
1842,4064,2547,4064,2547,4125,1842,4125,GST REG #000656195584
1719,4146,2663,4146,2663,4219,1719,4219,BAR WANG RICE@PERMAS JAYA
1839,4228,2547,4228,2547,4298,1839,4298,THANK YOU & COME AGAIN!
1763,4319,2620,4319,2620,4380,1763,4380,LIKE AND FOLLOW US ON FACEBOOK!
1816,4398,2570,4398,2570,4468,1816,4468,FACEBOOK.COM/BARWANGRICE
